snapshot_date,date,channel,direction,confidence,title,headline,economic_mechanism,expected_effects,id,lead_indicator,signal_type,snapshot_country,source,sources,time_horizon,who_should_care
2026-04-06,2026-04-03,Energy,tightening,high,Energy Supply Constraint,"Bangladesh govt cuts office hours, oders shops, malls to close early to save energy amid Middle East crisis","Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-04-03_energy_supply_constraint_65302ee8,load_shedding_intensity,production_constraint,root,DNA India,"[""https://news.google.com/rss/articles/CBMi5gFBVV95cUxOcm8yanFsR3ZITGNEdDJtbVN1N0xPR3NiQWVocExLMTdRajJHM0dsWWFqcDh0T1ZaNnl4U1dDQnFHLTJGdDBvaFBraDJKX1V6MkExNGk1dkhFdmp3cGJENzR3cVpGMGkwVVFwaFEyU0RjcllxcmNyZDhRTDJWRXdVQTJjd2k2Z1dnV1dXR2RFR1ZkMFZNOFdvR0lmeEsteUREYkEzbWpZQTVwXzRwY21iakhLOURhdU15T2ZZZVE3WEJKV3VZUWtHYlJlaG5QUTVNaWZlX2kyeVc0MTlXR1ZEQWx0UFB2d9IB6wFBVV95cUxPalR2TTcyMDZ3dENQR1pPc1Z2d0Z4aFlaMUozemRQcy1DUThSTGxZSVBSWFZ6bG9MRGtqQVJmVTdRQnNWMm1UcFdwbHhiNmwwQ1dhUFdEQmhTeGxpVmlBZjNEQmdnbzJFb1d2QzZfVllqdHVxaHp1WFcySlhxcjhhOUZRTm96aVJQZmU5RVpjN3JORXJiVjZ3YWtoaTVweEtpcGlGN1lDV3I3T2JnM3lhZXFUdXIwd2Z4M25tRzZKNEhscnBSTjNsbTZpYU5obXFPYVpwYXNHRkZvRTc2Y0M1T1g1Zk1BRVZjS1k0?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-04-06,2026-04-03,Foreign Exchange,tightening,medium,External Liquidity Stress,Forex reserves stand at $34.43b - Bangladesh Sangbad Sangstha (BSS),"Foreign exchange shortages constrain import financing, widen the informal premium, and force rationing of dollar-denominated obligations.","[""import compression"", ""industrial input shortage"", ""informal FX premium widening""]",2026-04-03_external_liquidity_stress_39246174,fx_reserves_pressure,balance_of_payments,root,Bangladesh Sangbad Sangstha (BSS),"[""https://news.google.com/rss/articles/CBMiU0FVX3lxTE9tZzJLUEhEdHZzdVJfN0VPRW5yVXJGbEQxZWI3S0dvMjN5SjVqOUt2LVY0SkZJZGZWazZwc1k4NEROWkJIdXJkSktzRUxWb1RSb0ZB?oc=5""]",1–3 months,"[""trade finance banks"", ""importers"", ""currency desks""]"
2026-04-06,2026-04-03,Foreign Exchange,tightening,medium,External Liquidity Stress,Bangladesh’s forex reserves stand at $34.43b,"Foreign exchange shortages constrain import financing, widen the informal premium, and force rationing of dollar-denominated obligations.","[""import compression"", ""industrial input shortage"", ""informal FX premium widening""]",2026-04-03_external_liquidity_stress_6142963e,fx_reserves_pressure,balance_of_payments,root,thereport.live,"[""https://news.google.com/rss/articles/CBMihwFBVV95cUxPbUxxYkt3V1Y5Y0U2Q1hDOThCQ3ROR2lrU012b0VMMnBFYk1xYlFtaENQTWN1dGRmdWJ2ajZWZHZiWWxQYkJZTjZtUUxuQ2phU3hTTFpWbUJMdUs2eE1uNU12QmhabjYzWUVqWEFoc1J6dDk3LXBhMmROZzdVVmdvQzRUOHdoU2c?oc=5""]",1–3 months,"[""trade finance banks"", ""importers"", ""currency desks""]"
2026-04-06,2026-04-03,Geopolitical Risk,tightening,medium,Geopolitical Risk,17 flights cancelled at Ctg airport in two days; 239 since Middle East war beginning,"Regional conflicts, trade sanctions, or Gulf state policy shifts disrupt migrant labor markets, trade routes, and energy supply chains affecting Bangladesh.","[""remittance channel disruption"", ""trade route uncertainty"", ""energy price volatility""]",2026-04-03_geopolitical_risk_c8f67bfc,geopolitical_tension_change,external_shock,root,The Business Standard — Economy,"[""https://www.tbsnews.net/economy/aviation/17-flights-cancelled-ctg-airport-two-days-239-middle-east-war-beginning-1401461""]",1–6 months,"[""exporters"", ""remittance-dependent sectors"", ""energy importers""]"
2026-04-06,2026-04-03,Labor Market,tightening,medium,Labor Market Stress,Catholic garment workers in Bangladesh stage Good Friday Passion play near Dhaka,"Factory closures, layoffs, or wage arrears signal real-economy deterioration and reduce aggregate demand through income channels.","[""consumption contraction"", ""social tension"", ""urban poverty increase""]",2026-04-03_labor_market_stress_5f1b3003,employment_disruption,real_economy,root,EWTN News,"[""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPVVpBN19fU3YyOWp1eDR2V1c2dzZ1X053b3V3Z2lSblFxdjlSYXczNUQtRlNfNFZLQlVLc1FQaUUwU2hOVTk5RFR1b1RjX0liOVYwc2hvNURLNFkzV0tMckxlSm5SM1Znd3FWRGlKVE1wcmtSVVNmdmotM1RJb1BnVHoxeERaMy1EWk1pckRjbXFwdmdZYU9jSGJWRXpNYXJoYnJyR3ViTG81UkYtdmNMV1JLTjFxUFNkOXU5NmI3c0hiQQ?oc=5""]",1–6 months,"[""garment sector"", ""labor unions"", ""consumer sector analysts""]"
2026-04-06,2026-04-03,Logistics,tightening,medium,Infrastructure & Logistics Disruption,'Less than container load' cargo creates congestion at Bangladesh port,"Port congestion, transport disruption, or infrastructure failure raises delivery times and costs across supply chains.","[""supply chain delays"", ""higher transport costs"", ""export shipment bottleneck""]",2026-04-03_infrastructure_logistics_disruption_8cc2858c,transport_bottleneck,production_constraint,root,Fibre2Fashion,"[""https://news.google.com/rss/articles/CBMi1wFBVV95cUxQNkh1OFZPNXlWN00yRWNVcGJwYlFVbkhaN0FnV3Q1cGxDRy1ncVF0YlgtVkhUTHM3ODRoMUNTTlFtSkhGZjNwUEJ3WFFXZC03N0w5WWZIOXRBcVlVOFNsY3RxWUE3Zk5mVHh5Z1lEcm9ZbEVCZ1p2cTh2VC1qSjJ3enRqMVdvVjVHejN6VEFibmtZajNVSEY3RUR2b1ZFbTV0OFhzRi1qdjU4TFhZc0oyMWI3NHJYYUNxZWhRbU96VG5veGFJbmZLY3ducGxxQUU0Ymc1cmhUaw?oc=5""]",immediate–1 month,"[""exporters"", ""importers"", ""logistics firms""]"
2026-04-06,2026-04-04,Capital Markets,tightening,medium,Capital Markets Stress,Bangladesh reduces stock market trading hours amid energy-saving measures - The Financial Express | First Financial Daily of Bangladesh,"Equity market declines, FDI withdrawals, or portfolio outflows signal deteriorating investor confidence and tighter financing conditions.","[""equity valuation decline"", ""FDI slowdown"", ""market liquidity tightening""]",2026-04-04_capital_markets_stress_537a4fce,equity_market_shift,financial_conditions,root,The Financial Express | First Financial Daily of Bangladesh,"[""https://news.google.com/rss/articles/CBMiswFBVV95cUxPOVZaV3lqaWRvU3N5MlRGUmV0WVg4eG9DSWJHRDBoYnl1N1cyNW11Nmp2M2pFWjY1ekFIdU9HVnljSS1qdkJROF9rSnJDMkZqYm9jQjY2VGpnMEl4S215ZE5fSEVIVlVhNXlxWVd0NXJVa1U2T1dEOGNVTEQtVHhDcUVwS25QVlloVk5iZDg3Qko5dEwyaXM2V2JvSG1oRF9EcjhLT3NkMzVwQWlId2ZHOHBtTQ?oc=5""]",immediate–3 months,"[""equity investors"", ""portfolio managers"", ""foreign investors""]"
2026-04-06,2026-04-04,Capital Markets,tightening,medium,Capital Markets Stress,BD eyes an Islamic capital market - The Financial Express | First Financial Daily of Bangladesh,"Equity market declines, FDI withdrawals, or portfolio outflows signal deteriorating investor confidence and tighter financing conditions.","[""equity valuation decline"", ""FDI slowdown"", ""market liquidity tightening""]",2026-04-04_capital_markets_stress_4f5a2055,equity_market_shift,financial_conditions,root,The Financial Express | First Financial Daily of Bangladesh,"[""https://news.google.com/rss/articles/CBMihwFBVV95cUxOaXVVTDc0cVZ3TDh3RUt4VnZVN1NIMVFuaGVBeVpLMDEwZmlxeXowM295RkUtdmVaMHNBSVNQRlBHdk1FRlNSX05BSE5mdkl6b1p2cmVOZElDV2JxYkJBbW55VkIyUUt4SlBGSVJhZTV1OS14ekJDTXh2Y0REUTNKTkhtMVpwU1E?oc=5""]",immediate–3 months,"[""equity investors"", ""portfolio managers"", ""foreign investors""]"
2026-04-06,2026-04-04,Energy,tightening,high,Energy Supply Constraint,Bangladesh Load Shedding 2026 | Nation braces for power cuts in hot summer | Bangladesh Electricity Crisis,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-04-04_energy_supply_constraint_79996f2e,load_shedding_intensity,production_constraint,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMimAFBVV95cUxQVmVranhGRDlidi1wYTc3b0IydWZSZTc3SEoyM2Q4Ti11a09IekxXUVBwVWRyLVpKTHhKZHY1eU1RWHZRR1lUcGE0WldubVpqRlpSaV9tMjA2aDhvX3ltRzVvZl9WdG1STkxheFEzZXhiWFpfUndmdXpmRUN0a2JzM1piZllFalZEV3dtaU43RVpnaWNyNkFfNw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-04-06,2026-04-04,Energy,tightening,high,Energy Supply Constraint,Bangladesh Curbs Wedding Lighting Amid Energy Crisis,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-04-04_energy_supply_constraint_78122e9b,load_shedding_intensity,production_constraint,root,Everything Experiential,"[""https://news.google.com/rss/articles/CBMipAFBVV95cUxOV2dyWWFSb0R1aEtDS1VtNWNidGNFUmhSMjhfZWg3RlFvTjFVWjdQd3FhQmdOUHV2aXJYeUlkVDRyRlNpTi0zQVVxa0pDbVBrOWFPRm1QZC1zV2sxVHVteXlEV2FkTFUwb29ZTHdRQmk1cG1jakRmMmdya3d1Q2Z4U29obzlhb3lHZ1d3R1FJR2U1OWp4T0U5eG1TVlhhRUNtYi1XNw?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-04-06,2026-04-04,Remittances,tightening,medium,Remittance Flow Disruption,"Despite record inflows, uncertain West Asia mars Bangladesh’s remittance outlook","Remittance slowdown reduces rural household income, weakens consumption demand, and tightens FX supply.","[""rural consumption slowdown"", ""FX supply reduction"", ""hundi channel widening""]",2026-04-04_remittance_flow_disruption_b4ceed22,remittance_growth_change,balance_of_payments,root,Jagonews24.com,"[""https://news.google.com/rss/articles/CBMiXkFVX3lxTE85WmZQTkFwcHJiSXY5SVRNZEkxTlJDMWpqTHdhREpYVTh3WFRCeUtMMU9xQ0xWTC1jWWRQQ2wwT0pmcWpEQ1RfckdpT3RDd3c4WkRvNDBfTEp2TWtvWVHSAVBBVV95cUxNUkhCdlVmSm96QzNXYVhnOTh4QktDOWJCZFRqam5TcWU2TnlFNllWaENiSV9GSUNLTjdYSXo1cGNPb3Q3OTJPbTlHaVhVemNLYQ?oc=5""]",1–3 months,"[""rural economy analysts"", ""consumer sector"", ""central bank""]"
2026-04-06,2026-04-04,Trade Policy,tightening,medium,Trade Policy Disruption,"Bangladesh to import 100,000 tonnes diesel from Kazakhstan","Import bans, tariff changes, or trade partner restrictions alter relative prices and disrupt established supply chains.","[""supply chain disruption"", ""input cost changes"", ""trade diversion""]",2026-04-04_trade_policy_disruption_53a395c8,trade_regime_change,policy_shock,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMizgFBVV95cUxQMHpkd1lHdWQ0cC13WDJhazdXN1k0ZkppS3pNck9qbjFqMTUtRmJoTHZNazNEMG9xMzdlMmxmNTFWNXRhcDFQYmowWnRFSVhfRWZpbzJnejZFbGZrMkxoRTg0U1R3bG5jQ3hJQUZocTF5Yjg0NE5fTTEyY1FJT0NzdDFEeEJJRUhKdFZEb2o2UjllS29EYVlWandIZHVncnEwSzZ2MEdmX1VJNUVKeFFUQXNkeVZ6LWV1ZV9yYkJIcTlDSTlGWUFSNEl4YjRHdw?oc=5""]",1–6 months,"[""importers"", ""exporters"", ""trade policy analysts""]"
2026-04-06,2026-04-05,Capital Markets,tightening,medium,Capital Markets Stress,BSEC holds monthly coordination meeting with capital market stakeholders - Bangladesh Sangbad Sangstha (BSS),"Equity market declines, FDI withdrawals, or portfolio outflows signal deteriorating investor confidence and tighter financing conditions.","[""equity valuation decline"", ""FDI slowdown"", ""market liquidity tightening""]",2026-04-05_capital_markets_stress_5de0b6f8,equity_market_shift,financial_conditions,root,Bangladesh Sangbad Sangstha (BSS),"[""https://news.google.com/rss/articles/CBMiUEFVX3lxTE9GZ0N2OXJXaFRqU3h5ZXJlLVlPWjlHb2xmdFJVdDJGd0pqT1N0SkpMTWtMUnpYOWU0ZmkyYnpQLWM5WWZsd2pSYTZ3a2tac0V3?oc=5""]",immediate–3 months,"[""equity investors"", ""portfolio managers"", ""foreign investors""]"
2026-04-06,2026-04-05,Credit,tightening,medium,Credit Allocation Tightening,Prime Bank first in Bangladesh to disburse consumer loan against treasury bond,Bank lending constraints reduce investment and working capital availability across the real economy.,"[""investment slowdown"", ""working capital shortages"", ""lower GDP growth""]",2026-04-05_credit_allocation_tightening_e7dc17fa,credit_growth_slowdown,financial_conditions,root,Dhaka Tribune,"[""https://news.google.com/rss/articles/CBMingFBVV95cUxNdGhJTTk2MWNQMEZ5Z244bkFtRnZlZjlmR3lWc0hBbjMwaEtxcFdJQ3p1ZWNwaDZHQ1BJZEFnMHhFbi1FMnJYc1BQMThidUVIZDJJLUQ3YmpsWmwtQTF6UnJpUTJBMVhzV1VzdUlyTWUxQnpFVjBxdlFZRVFtUmRCMHRncEp3a0daS3RSYk9scTRqOWpreGRlOHR1WWVBd9IBngFBVV95cUxNdGhJTTk2MWNQMEZ5Z244bkFtRnZlZjlmR3lWc0hBbjMwaEtxcFdJQ3p1ZWNwaDZHQ1BJZEFnMHhFbi1FMnJYc1BQMThidUVIZDJJLUQ3YmpsWmwtQTF6UnJpUTJBMVhzV1VzdUlyTWUxQnpFVjBxdlFZRVFtUmRCMHRncEp3a0daS3RSYk9scTRqOWpreGRlOHR1WWVBdw?oc=5""]",3–6 months,"[""commercial banks"", ""corporate borrowers"", ""investment desks""]"
2026-04-06,2026-04-05,Energy,tightening,high,Energy Supply Constraint,Bangladesh Reduced Office Hours Energy Crisis | Austerity measures: Offices to run 9am–4pm from today,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-04-05_energy_supply_constraint_60cd3460,load_shedding_intensity,production_constraint,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMipAFBVV95cUxQMTlsOS1kWXNnbDNFSHJyenlrdUg5eUNoNDRZbDh1Rjk0UzBaNlM5djBfRDk3ejF5WjBUSC1sWFpVSnB6RldBVTZHUnRZVkFjd0xHYVNmdkxkcnRsX3NGVEV3TjdHQUFQXy12eENNcVhkWFZPVEp2T3dRT0RPX0E5TEgxdk0zdkRGdTdjMkJ2ZDdaaVZLM0IwaGJCSFlsXy1oLU1Hdg?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-04-06,2026-04-05,Fiscal,tightening,medium,Fiscal Revenue Stress,Bangladesh implements energy austerity measures amid Iran war,"Tax revenue shortfalls force expenditure compression or borrowing, crowding out development spending and raising domestic debt costs.","[""development spending cut"", ""domestic borrowing increase"", ""treasury yield pressure""]",2026-04-05_fiscal_revenue_stress_bcd333d1,revenue_collection_shortfall,fiscal,root,thecanadianpressnews.ca,"[""https://news.google.com/rss/articles/CBMi3gFBVV95cUxPVUFlbWl1Q2hBUG9uQ3hCcjZoc0I3bnQ2djY4cTQwSjlJOW5CbXBfMDZRYV9hQ0hKdTloVkhWLUZhQ2ktdk1lYzBtbU1QelVUUERfWGJPWF9sWnZHaGNPQjJVaHotdkdpWTRzVjV6REtKSXJHcWFScGlYeHFFUWg3Y21UVkVnV3BPZHJvQnN1Q243OEVBVlpoX0tlSEVfbVlDaWtRSlFHRHp0cE44S2lSeU5HXzFKNlVHeGU5R3NTQUk4TEhNV2haUkJFcGdkZXVsM1E2b3hqTjFZVWdVQ3c?oc=5""]",3–6 months,"[""bond market"", ""development agencies"", ""government contractors""]"
2026-04-06,2026-04-05,Food Prices,tightening,medium,Food Price Pressure,Bangladesh Inflation Rate Drops In March 2026 | Inflation declines to 8.71% in March,"Rising staple prices compress real incomes of the poor, raise wage demands, and feed into broader inflation expectations.","[""real income erosion for the poor"", ""wage pressure"", ""headline inflation rise""]",2026-04-05_food_price_pressure_23ff382f,staple_price_acceleration,price_signal,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMihgFBVV95cUxQTmdRS0ZjWHYxZUtBZFhQZENUdi1rc2s4NlpONmF3MEs4bFJ6eUhhdk1tX3V4Mm95b0RDYWFfN2FGeDVWanhHSG9xSi0zSUZmeFNsQmZKUDh2aHpRbzlXNUFIS3ZreFFBSkE4OTZCZnNJUFVKeURZVWV2Zjh0OEt6RnhNMjhhdw?oc=5""]",immediate–3 months,"[""consumer sector"", ""food importers"", ""social protection agencies""]"
2026-04-06,2026-04-05,Monetary Policy,tightening,medium,Monetary Policy Shift,"Cenbank to hold another Tk5,000cr special treasury bill auction amid rising govt demand","Central bank tightening raises borrowing costs, slows credit expansion, and signals concern about inflation or external balance.","[""higher borrowing costs"", ""bond yield rise"", ""investment dampening""]",2026-04-05_monetary_policy_shift_3c5f0c8f,policy_rate_change,financial_conditions,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPSmNUQTVVcE51X1FVNnFGTjhuOW1sekhNcFNCc2ZoWEozRFRMSEVWMXNaLXh1QUxVeUZvaGVPb1J4b0loZ3pteE1KdENXN28yaWxtRUdFR1ZlTVJGaTc5bC1Jcll3dGFDajhOMG50NzJJVURwaFBiaC01dnpzMUFYcWI0MThkSU80VTItSXR2QWhVcllFQmRpcGVfQXlERVZJY2RlVF9oZFYzSFZSWjJobUl6OU52RnJEWXd4YWFsQXnSAcYBQVVfeXFMTkt3cHZzd20xNGVJYjdoTS1ObERYSXFkcGtsV2FzZkRKZ2FhbHhKZkcxZEhnTUtHT3JsMzc0X3F0RnZkUVIzMGNXVV80UVh3cjE5QWhtZzNxTkMtNy14clA0Q1AwcG8tWDFVeXdVOTRGVFRhVU5GNkZPdGhnMndNMEd1Vnd4NFhiR0VwS2xLLWJuTzU2dS1ya0hLNTQ3N1ZjYWNWUjFGZTVNc2xxb0lsNXBmOGkwWmpob18zZktNYkxoRm1fTDBn?oc=5""]",1–6 months,"[""banks"", ""bond market"", ""corporate treasurers""]"
2026-04-06,2026-04-05,Remittances,tightening,medium,Remittance Flow Disruption,425.3pc growth of remittance inflow till April 4 - Bangladesh Sangbad Sangstha (BSS),"Remittance slowdown reduces rural household income, weakens consumption demand, and tightens FX supply.","[""rural consumption slowdown"", ""FX supply reduction"", ""hundi channel widening""]",2026-04-05_remittance_flow_disruption_87962cf5,remittance_growth_change,balance_of_payments,root,Bangladesh Sangbad Sangstha (BSS),"[""https://news.google.com/rss/articles/CBMiUEFVX3lxTE9PV19KM1BHZkF4UUx5VU01eHJ1bjVtTlhncVkyenAzbnluSDg3Rl9VdHlzYmdrOU5jWVZDalg2N3VPRW5BMWNrSk52RkRvZ3Bp?oc=5""]",1–3 months,"[""rural economy analysts"", ""consumer sector"", ""central bank""]"
2026-04-06,2026-04-06,Banking,tightening,medium,Banking Sector Fragility,"Top 20 loan defaulters: 1% of Tk 92,627 crore recovered from six state banks","Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-04-06_banking_sector_fragility_4e9c7f10,npl_ratio_change,financial_conditions,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPTmxCS2VCZE9EeWc3cC1QWGpoSkk0cDZkdkNIempGRkozMjFNMnBBWnRRdHRPcXQ4MlNwTktMTVpSUEhDb1N6blVaODZ1QURWTzZwTEV3bmkxMkNRdmp4Rm5fWGlJNnowRnJNOUVwRUN3N2VKVzN0a0RjTkVmLTZzaEx1RkM2TFVFdktsZnhhS3I3RHpuX1A2X09MMzBTYmNfb3B0S2g3ZzItMGtsV1IwRko3Y2ZjZGwxTVZKcVFYREU?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-04-06,2026-04-06,Banking,tightening,medium,Banking Sector Fragility,10 S Alam cos among top 20 loan defaulters in Bangladesh till Dec 2025,"Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-04-06_banking_sector_fragility_7a9af540,npl_ratio_change,financial_conditions,root,Newagebd.net,"[""https://news.google.com/rss/articles/CBMitgFBVV95cUxOaDRWbzVOT0lTcF9kRjJzbEhicGp0ZS1wdlVGVi1mODZaSE1iQ0xVV3E1MkIwdnRYc0N3OGkzNmxNeHFqcmZXeHdCbnNxek1UYXZsb1RLWlRCc1FIQXpsUW8zV3cteDU3bVlsa29sUkhVSEhMaTJLaGNDeDVQdy1ydUFlaHVERmVibTRxM19jUFRNMG9NdnlkZmMxWXVWdm5CZjd0WUlFQjZIaFQwSlhhb3dQR215Zw?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-04-06,2026-04-06,Banking,tightening,medium,Banking Sector Fragility,Defaulted loans hit Tk 5.45 lakh crore,"Rising non-performing loans, governance failures, or liquidity stress in banks constrain credit intermediation and erode depositor confidence.","[""credit rationing"", ""deposit flight risk"", ""fiscal contingent liability""]",2026-04-06_banking_sector_fragility_98c44aa0,npl_ratio_change,financial_conditions,root,Banglanews24,"[""https://news.google.com/rss/articles/CBMid0FVX3lxTE9sRTFhQ0M5dzlwa0JuWEhCNV90OGxjNVJrTU9PQnlrWWcwNXFRQjVYSG5Sa0F6Rkk2VHA1aUlhREFHOWU5OTAxQUxjeHV4eVZWWGNPdW5jcTNTZUhaNzBjUWRjemhCaXRhZF9rRjdLQkoyYTZVZ2ZV?oc=5""]",3–12 months,"[""depositors"", ""bank regulators"", ""financial analysts""]"
2026-04-06,2026-04-06,Capital Markets,tightening,low,Capital Markets Stress,"Bangladesh plans strong bond market, move to curb irregularities in capital market","Equity market declines, FDI withdrawals, or portfolio outflows signal deteriorating investor confidence and tighter financing conditions.","[""equity valuation decline"", ""FDI slowdown"", ""market liquidity tightening""]",2026-04-06_capital_markets_stress_2e003186,equity_market_shift,financial_conditions,root,Newagebd.net,"[""https://news.google.com/rss/articles/CBMiwwFBVV95cUxNRm9BQ2g3a3VhMmpILUs0N19yajBuOHJBOWxGNG96S09kbmVjc1dHSEVHWlVYWlVHZEhDRzhiS0xGUDMwZWNxYVhpQlQ2elgySUtOeUx0bkFVZGs3SWFpSGVZRm1LTHp0bFpPRzdnNEFMV1FnM21RTmE2NURSS0dMTmZtTktMYm9lOW5fOWdfdGRRczFnaTh1bFNpTDRtcjR0TDFhSWZYaGN2eERDdUNtY05tQi15ZURYYnhneUxUTDR6N2s?oc=5""]",immediate–3 months,"[""equity investors"", ""portfolio managers"", ""foreign investors""]"
2026-04-06,2026-04-06,Credit,tightening,high,Credit Allocation Tightening,"Private credit growth drops to record low, near-term recovery unlikely",Bank lending constraints reduce investment and working capital availability across the real economy.,"[""investment slowdown"", ""working capital shortages"", ""lower GDP growth""]",2026-04-06_credit_allocation_tightening_e7ad9c18,credit_growth_slowdown,financial_conditions,root,The Business Standard — Economy,"[""https://www.tbsnews.net/economy/private-credit-growth-drops-record-low-near-term-recovery-unlikely-1403776""]",3–6 months,"[""commercial banks"", ""corporate borrowers"", ""investment desks""]"
2026-04-06,2026-04-06,Energy,tightening,high,Energy Supply Constraint,How does Bangladesh’s response to Iran War-driven energy crisis compare with the rest of South Asia?,"Energy shortages restrict industrial operating hours, raise unit costs, and force firms to rely on expensive captive generation.","[""output loss"", ""production cost increase"", ""cost push inflation""]",2026-04-06_energy_supply_constraint_7075803b,load_shedding_intensity,production_constraint,root,The Daily Star,"[""https://news.google.com/rss/articles/CBMi1wFBVV95cUxOcEg3NnZoZlVkRWVDclVDMGpXVU9fSXRLcGE5b1laSUNtWVRObll4dHJXNzVOUkFNYVJxTl9ZYWtKenA2SjZkSHRUcnBaRnVDbUtmZkdrOFN6TUhRc0t3WUpWNF80VlRkeFJtOHZVMDk2SGVjMWVVbHBCcjMtNDNiOHlqWU5SM3dta3lYVFFabDBnMVN6TzhpS0U3RC10VXdGUE94MHZFMWZkc1loSmg1cUVCT2RZTXhFWEw1a0t1THNWZVVnbU1zV1VwZG0tUnBubEZhTjJpRQ?oc=5""]",immediate,"[""industrial producers"", ""manufacturers"", ""energy traders""]"
2026-04-06,2026-04-06,Exports,tightening,medium,Export Demand Contraction,"Bangladesh's exports to US fall 8.5% in Jan-Feb, Vietnam, Indonesia see growth","Weak external demand reduces factory utilization, compresses labor income, and lowers FX earnings.","[""lower manufacturing output"", ""urban income slowdown"", ""FX earnings pressure""]",2026-04-06_export_demand_shock_06234096,export_orders_decline,balance_of_payments,root,The Business Standard,"[""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQU0JSdF9SNElJeDEzZjByY1F1MUEyVDFYd203N1NOdG56TjBNQ3NpY1dVbmRfaWk5bmU0YVhhOUppZzVzSmloTmpCUG9mcHdqeFNzYVc1QWl0YmtCRFpDaWRkTVUwN19sbUc0MUFPb0NtdWVIM2ZrZUd1YWx4NU53eV9mRUtLOEU5bFAxMU9HMnFIYXpxdlhSaF9DVERnNWJ2VERpTlMxSTR4YlHSAbABQVVfeXFMT2h0S2toQ1ZwMkpRZUdUTHhzV1VqTEFwTnR3Q2V3cHJ5Qjc1UFdIUEF3UGNvb1ZrSWJoaVRYMWo3bmFkeHZ4VlAxWjl2YXAwMG5WcFh5VllBNEVmZmtCczVlUHlzNi1mNlhOZVloeFc2ajJyNmJvalA3RzFZWk1wNk1jblN6c0NDNHUzeEJFcGQtbGpuaW1zZ0dpRUJ1ZFROd0lUZXlUZk1XdG8xM1JwZ1I?oc=5""]",1–3 months,"[""exporters"", ""garment sector"", ""currency desks""]"
2026-04-06,2026-04-06,Exports,tightening,medium,Export Demand Contraction,Bangladesh overtakes China in US apparel exports despite overall decline - Pressenza,"Weak external demand reduces factory utilization, compresses labor income, and lowers FX earnings.","[""lower manufacturing output"", ""urban income slowdown"", ""FX earnings pressure""]",2026-04-06_export_demand_shock_1596deee,export_orders_decline,balance_of_payments,root,Pressenza - International Press Agency,"[""https://news.google.com/rss/articles/CBMiqwFBVV95cUxPcXp1SUxtTjJJcTB0SERCRnBwTWtMb21NQXBwTUwyQm9TeUlldW9JMmc3eXIzYURJcFVxM21idjBwT1k0eFlRNklka0lvVlI0YkZkeU16Umk0ODFyZ2RWc3c2VTV5R2tfWTBlMUhIYm1YLUgzbklKNGoxR3V4YzVGbFpUWDNSZ2N6bVkwTUQxQzZTdzFpdE8yVUlITTFpRVRQOUdxMUxFNV91aFE?oc=5""]",1–3 months,"[""exporters"", ""garment sector"", ""currency desks""]"
